posting_id,image,image_phash,title,label_group,hight,width,hamming_median_dist,post_per_group,target,fold,best25_mean_img,true_postings,pred_postings_img,f1_img,best25_mean_text,f1_text,pred_postings_text,joined_pred,f1_joined
train_2754782844,67783830d2248053bf0718b0baedb9d0.jpg,fcaf1ca162b281d3,OFM-P1 POPOK bayi kain kancing cloth diaper clodi bayi dapat di cuci 4.5,996959929,640,640,30.0,14,2612,0,0.7256417274475098,train_2970276831 train_2915938924 train_1420395733 train_4275236628 train_2754782844 train_3979162082 train_1928822196 train_3401049890 train_1186468155 train_1632981690 train_1488886434 train_4140567747 train_3770660483 train_310970479,train_2754782844,0.13333333333333333,0.7284534881844958,0.13333333333333333,train_2754782844,train_2754782844,0.13333333333333333
train_1837980402,677aba21e38b15c0f208553d0aa220f2.jpg,f5558aaa97e86074,SAMPO KUCING SHAMPO KUCING,521750822,640,640,34.0,2,1335,0,0.4855947494506836,train_1837980402 train_4139886661,train_1837980402 train_4139886661,1.0,0.5462514343408403,0.6666666666666666,train_1837980402,train_1837980402 train_4139886661,1.0
train_2332654147,677d3d0600e32cde8e8e57459d8d68eb.jpg,b4b01ae467cbc963,Omura Susu Jahe / Milk Ginger Drink 1 Renceng,545942752,700,700,0.0,3,1405,0,0.6799502968788147,train_2480000517 train_2332654147 train_2315937256,train_2480000517 train_2332654147 train_2315937256,1.0,0.49969335950644583,1.0,train_2480000517 train_2332654147 train_2315937256,train_2315937256 train_2332654147 train_2480000517,1.0
train_4087769179,6787d619b0b42fbb17505679dcb93b83.jpg,bfbbcc4cc044a7c2,Celana Boxer Pria KOLOR-PENDEK-RIB,1512906194,800,800,32.0,3,3868,0,0.47096332907676697,train_4087769179 train_1464621106 train_1998620923,train_4087769179,0.5,0.5805624225310607,0.8,train_4087769179 train_1998620923,train_1998620923 train_4087769179,0.8
train_2497436988,679929e01fcc3c6d2884100e4160c073.jpg,d2c8ad47a5a6d9c8,dufy long tunik,2828910654,640,640,6.0,6,7280,0,0.9687570929527283,train_3942192362 train_67346451 train_2497436988 train_4277412574 train_3360129655 train_2245652385,train_3942192362 train_67346451 train_2497436988 train_4277412574 train_3360129655 train_2245652385,1.0,0.745494944591484,0.5,train_2497436988 train_4277412574,train_2245652385 train_2497436988 train_3360129655 train_3942192362 train_4277412574 train_67346451,1.0
train_37176863,679e9129e9f6ca443602d817c90bb452.jpg,9bce3285b4e5093b,Loyang kue BROWNIES tinggi 7cm | Loyang Persegi Panjang Loyang Cake Loyang brownies sekat Aluminium,2951799757,600,600,34.0,2,7611,0,0.4326604902744293,train_37176863 train_3999738856,train_37176863,0.6666666666666666,0.6255315110528694,1.0,train_37176863 train_3999738856,train_37176863 train_3999738856,1.0
train_1168941655,67ab8ff49d6646b2a77dcb2f09876937.jpg,bcc3c0cc3c3db037,Gamis anak pria / jubah anak laki,774162729,1024,1024,32.0,3,1992,0,0.5071271657943726,train_944158112 train_1168941655 train_3009831124,train_1168941655 train_2490201622,0.4,0.6113725979591514,0.8,train_944158112 train_1168941655,train_1168941655 train_2490201622 train_944158112,0.6666666666666666
train_4014154711,67bd44090669b5dc19a81b1d77388fa6.jpg,cbddb6e5cd48082a,TAS SELEMPANG WANITA SOPHIE FAIRIESE T3036P3 ESMONIA LOPPER HARDWARE GOLD ORIGINAL SERI E1416 U2R2,152139376,640,640,2.0,3,387,0,0.6758162975311279,train_801521840 train_4014154711 train_2741979820,train_801521840 train_4014154711 train_2741979820,1.0,0.5107133004692107,0.4,train_2820835416 train_4014154711,train_2741979820 train_2820835416 train_4014154711 train_801521840,0.8571428571428571
train_267243093,67cf0318427e04759e757a2c546cc3d7.jpg,bec382b6cc19f04d,Jam Tangan Wanita Murah Rantai Magnet Plat Glitter Best Seller,469790690,700,700,2.0,7,1190,0,0.9868655204772949,train_821209436 train_2567142329 train_978267106 train_3523178326 train_267243093 train_3878736395 train_3674913773,train_821209436 train_2567142329 train_978267106 train_3523178326 train_267243093 train_3878736395 train_3674913773,1.0,0.6484672476925287,0.25,train_267243093,train_2567142329 train_267243093 train_3523178326 train_3674913773 train_3878736395 train_821209436 train_978267106,1.0
train_3682210282,67d032eb6f02e99c43e885b0ea6339dd.jpg,97580d76057d1877,AVOSKIN PHTE Perfect Hydrating Treatment Essence 100ml & 30ml,1484811081,1024,1024,34.0,5,3796,0,0.46878910064697266,train_2183353133 train_1601839095 train_3682210282 train_734955680 train_3735226511,train_3682210282,0.3333333333333333,0.9153976618366088,0.6666666666666666,train_2183353133 train_1601839095 train_1654281243 train_3682210282 train_1705672160 train_2713508472 train_709590039 train_734955680 train_3735226511 train_880787978,train_1601839095 train_1654281243 train_1705672160 train_2183353133 train_2713508472 train_3682210282 train_3735226511 train_709590039 train_734955680 train_880787978,0.6666666666666666
train_1043834861,67d6f6aece2f91aa75245244aa93da2f.jpg,afead49083ab03ce,Samsung A10s Ram 2/32 Garansi Resmi,640260500,640,640,30.0,11,1647,0,0.7605602145195007,train_2187184389 train_492609133 train_446568604 train_2888979065 train_2521038478 train_786661305 train_1043834861 train_1889675842 train_3886879396 train_29647133 train_3180972417,train_1043834861,0.16666666666666666,0.7806915156214554,0.42857142857142855,train_446568604 train_1043834861 train_29647133,train_1043834861 train_29647133 train_446568604,0.42857142857142855
train_419821150,67e0aec74d7c925c8242bc086b4541a3.jpg,95e17af55214aa95,SARUNG TANGAN CUCI PIRING BERSIH KAIN ANTI MINYAK ANTI AIR SPON CUCI PIRING PRAKTIS TERMURAH,3170475874,600,600,16.0,8,8187,0,0.8655988574028015,train_3254819116 train_2210142014 train_3423004240 train_419821150 train_1421317796 train_2444608895 train_1302774700 train_1801916292,train_419821150 train_1302774700 train_1801916292,0.5454545454545454,0.6000761549263058,0.5454545454545454,train_419821150 train_1421317796 train_2444608895,train_1302774700 train_1421317796 train_1801916292 train_2444608895 train_419821150,0.7692307692307693
train_2111637988,67fa0c074bc860a62eb0fd6f33644e1e.jpg,dd74e65d198349c2,Kaos (AA) Azmi Askandar (lengan panjang),2656028104,640,640,36.0,2,6823,0,0.46254730224609375,train_2111637988 train_2127803032,train_2111637988,0.6666666666666666,0.4425377982753736,0.6666666666666666,train_2111637988,train_2111637988,0.6666666666666666
train_2826287614,680c90955d8f7527187d113c2e14f00d.jpg,bfc2c0393bc62ec1,Botol minum sepeda Strummer CBS-507 500mL,2004318929,1024,1024,32.0,2,5118,0,0.5549381375312805,train_2530782608 train_2826287614,train_2530782608 train_2826287614,1.0,0.5999477688438096,1.0,train_2530782608 train_2826287614,train_2530782608 train_2826287614,1.0
train_5023884,680dda21f8146ce17d36191bd1c1993f.jpg,eac9973862c96d26,"Serum Bulu Mata & Alis Olash [ Pelentik, Pemanjang, Pelebat Bulu Mata, Alis, Rambut ]",2241549746,640,640,24.0,2,5776,0,0.4577089250087738,train_5023884 train_4281166768,train_5023884,0.6666666666666666,0.4062217411020302,0.6666666666666666,train_5023884,train_5023884,0.6666666666666666
train_1124980559,6815a8ecb3ec394ed7eb250a4262e48e.jpg,b3163c1739163597,"b""Leivy Shower Cream Goat'S Milk - 500 ml""",2810032869,1024,1024,32.0,2,7223,0,0.5468552708625793,train_1124980559 train_3520927973,train_1124980559 train_3520927973,1.0,0.6123615506882355,1.0,train_1124980559 train_3520927973,train_1124980559 train_3520927973,1.0
train_547295568,681727427deb23ce03fe02d45cf2695e.jpg,c2b8e4e09bfb8e60,MaskYourNeed (25gr & 65gr),656698835,640,640,32.0,31,1677,0,0.7352680563926697,train_3474709256 train_3592039825 train_1520514513 train_18597875 train_2541644299 train_145923030 train_1612105644 train_547295568 train_744357342 train_652377551 train_1420833906 train_2276016884 train_577052823 train_2839505627 train_3967330559 train_1112409294 train_1517628790 train_2370573016 train_2661129964 train_85523784 train_3028784307 train_2394081634 train_1319335009 train_3674008140 train_203723287 train_808789257 train_580582888 train_4224185228 train_3814876036 train_1198143589 train_3150409291,train_547295568,0.0625,0.8114605074914921,0.3684210526315789,train_3474709256 train_2541644299 train_547295568 train_577052823 train_2370573016 train_3674008140 train_580582888,train_2370573016 train_2541644299 train_3474709256 train_3674008140 train_547295568 train_577052823 train_580582888,0.3684210526315789
train_1428858082,681aad4941d6af029b8f0f674bf8352c.jpg,ba3595c80e3759ca,TGB Rak Mini Kosmetik Kotak Serbaguna / Storage Kosmetik Box Organizer,2115449537,817,817,32.0,2,5435,0,0.49590954184532166,train_4279405182 train_1428858082,train_4279405182 train_1428858082,1.0,0.578949067182965,0.6666666666666666,train_1428858082,train_1428858082 train_4279405182,1.0
train_4208052601,6820d6e1ff3dca81c7b982608f327509.jpg,863cdb43a9532e27,Mangkok Masker Set 4 in 1 Korean DIY MAKEUP MASK BOWL mangkuk masker,3211565621,700,700,30.0,4,8308,0,0.5363722443580627,train_682644210 train_4208052601 train_2964818010 train_3520231849,train_4208052601 train_3520231849,0.6666666666666666,0.8076277476934574,0.8571428571428571,train_682644210 train_4208052601 train_2964818010,train_2964818010 train_3520231849 train_4208052601 train_682644210,1.0
train_1862164887,683015cb98a0277781738d9884605700.jpg,bcc1c71e6bb03643,Kurma Mesir Madu Premium 500 g,1508531623,850,850,26.0,2,3855,0,0.6305813193321228,train_305125151 train_1862164887,train_3815765900 train_1862164887,0.5,0.6730391076661281,1.0,train_305125151 train_1862164887,train_1862164887 train_305125151 train_3815765900,0.8
train_135871018,6841dd4c8e971463141702dc44fb54c7.jpg,be9fc908b4fc30d0,Metal Spring Data Line Pinzy King Kong V6 micro usb Support Qc 3.0,3438676696,640,640,2.0,3,8864,0,0.6690211296081543,train_135871018 train_1444903057 train_2637329726,train_135871018 train_1444903057 train_2637329726,1.0,0.5669736795027749,1.0,train_135871018 train_1444903057 train_2637329726,train_135871018 train_1444903057 train_2637329726,1.0
train_4117846617,68432e5ac913c4c8391f9caa3cc00dfb.jpg,b9058f9b93663878,Kurma Anggur - Kurma Bam Black Diamond - Fresh Dates,4080469761,1000,1000,32.0,2,10474,0,0.46072426438331604,train_4117846617 train_1050340768,train_4117846617,0.6666666666666666,0.49610397140701606,1.0,train_4117846617 train_1050340768,train_1050340768 train_4117846617,1.0
train_3651603196,68485ea64ecb404b56d2db7bc482194f.jpg,b03967ce336499c6,Bantal Alas Duduk Silikon Gel Empuk Kualitas Premium,3891255220,700,700,30.0,2,10013,0,0.4314511716365814,train_3112943472 train_3651603196,train_3651603196,0.6666666666666666,0.5060504501398414,1.0,train_3112943472 train_3651603196,train_3112943472 train_3651603196,1.0
train_3501458486,6877e18acce459ced64230e957ef46bc.jpg,ea94956b942ce26e,Original Vinci air Authentic,3576488720,640,640,34.0,3,9239,0,0.5974954962730408,train_3501458486 train_826288952 train_1218506562,train_3501458486 train_1218506562,0.8,0.6039347710306039,0.8,train_3501458486 train_1218506562,train_1218506562 train_3501458486,0.8
train_1092123158,688e501beec3af91fcbd4327944e825d.jpg,be8f8b0c893e0c3e,READY STOK Infinix Smart 4 2/32 GB,58510858,554,554,34.0,2,148,0,0.5476939082145691,train_1641198444 train_1092123158,train_1092123158,0.6666666666666666,0.4464878801403709,1.0,train_1641198444 train_1092123158,train_1092123158 train_1641198444,1.0
train_3357146025,689dc38dfadfc8cb71e5e956944fe7b0.jpg,93331b1333eaa5d1,[BISA COD] Promo Wallpaper Dinding Garis Batik Premium Exclusive Mattee 45cm X 10m,2914188294,800,800,24.0,2,7498,0,0.4804835319519043,train_76713869 train_3357146025,train_3357146025,0.6666666666666666,0.5666692847867069,1.0,train_76713869 train_3357146025,train_3357146025 train_76713869,1.0
train_1509993068,68a1160b11595369218aeb44790c94b3.jpg,b19bce64ce21319b,Pembatas Index Mark Joyko IM-32,2602613399,500,500,22.0,15,6698,0,0.9153961539268494,train_718434073 train_1365034763 train_1764303317 train_1509993068 train_1343103370 train_1047437598 train_1732618409 train_2617267028 train_773039694 train_2769326209 train_1017701847 train_3542363901 train_1531105592 train_782093360 train_3115121245,train_718434073 train_1764303317 train_1509993068 train_1343103370 train_1047437598 train_1732618409 train_773039694 train_2769326209 train_1531105592 train_782093360,0.8,0.8375738832717917,0.6363636363636364,train_718434073 train_1365034763 train_1509993068 train_1047437598 train_2617267028 train_3542363901 train_3115121245,train_1047437598 train_1343103370 train_1365034763 train_1509993068 train_1531105592 train_1732618409 train_1764303317 train_2617267028 train_2769326209 train_3115121245 train_3542363901 train_718434073 train_773039694 train_782093360,0.9655172413793104
train_2049000385,68a15e4ba6cdf3462b6d8512f9fa2b0f.jpg,cdee3bc0b094d994,Jilbab Anak Bayi Syiria Dua Bunga Usia 0-3 Tahun,3003147195,640,640,0.0,5,7754,0,0.8860917091369629,train_3700017071 train_2049000385 train_2055966190 train_352788479 train_2347151264,train_3700017071 train_2049000385 train_2055966190 train_352788479 train_2347151264,1.0,0.6783790077843346,0.75,train_2049000385 train_2055966190 train_352788479,train_2049000385 train_2055966190 train_2347151264 train_352788479 train_3700017071,1.0
train_2903024852,68d474fa470be086e195ef1c05f9ba17.jpg,f1249e9bcecc3126,Finna Kerupuk Seleraku Udang 200gr,3977800332,720,720,20.0,4,10233,0,0.717533528804779,train_3411190656 train_2903024852 train_24080171 train_3572101422,train_2903024852 train_24080171 train_3572101422,0.8571428571428571,0.7601584667773246,1.0,train_3411190656 train_2903024852 train_24080171 train_3572101422,train_24080171 train_2903024852 train_3411190656 train_3572101422,1.0
train_810268867,68e7d5607a699365a641055a102744bf.jpg,b2a1cacd38c69ec3,PROMO ELZATTA SCARF KEISHA SAFIAA TERMURAH,2022795701,640,640,26.0,2,5166,0,0.5572534203529358,train_810268867 train_1382882368,train_810268867,0.6666666666666666,0.4877700014436264,1.0,train_810268867 train_1382882368,train_1382882368 train_810268867,1.0
train_3544440515,68e96712e4f84eaaf9159b660d85243a.jpg,9bc1843768782dbe,Batu Pengasah Pisau Model Roda Putar / Batu Pengasah / Asahan Gunting Pisau Dapur,2651648650,700,700,27.0,5,6812,0,0.7527474761009216,train_504835201 train_3544440515 train_4034098895 train_1800966364 train_2918128327,train_504835201 train_3544440515 train_4034098895 train_1800966364,0.8888888888888888,0.6499906274828925,0.3333333333333333,train_3544440515,train_1800966364 train_3544440515 train_4034098895 train_504835201,0.8888888888888888
train_1842046582,68ed39246edc71e3e7cdc895260b172d.jpg,e5c6cb869a3a9296,[ukir nama] Boneka Teddy Bear jumbo,1019676991,640,640,22.0,2,2674,0,0.45509982109069824,train_1842046582 train_3021876224,train_1842046582,0.6666666666666666,0.5463154823076654,1.0,train_1842046582 train_3021876224,train_1842046582 train_3021876224,1.0
train_1985786345,68fb4272ade42e24ed20d989c21e6fcb.jpg,e4c9c7b2989a987c,Jam Tangan Wanita Casio General MQ-76-2ALDF Ladies Blue Dial Black Resin Strap,2496501780,800,800,6.0,2,6429,0,0.6121665835380554,train_1985786345 train_2532143209,train_1985786345 train_2532143209,1.0,0.4776683377754296,1.0,train_1985786345 train_2532143209,train_1985786345 train_2532143209,1.0
train_1987000376,68fbcbec9f8eaa99d8f07affe237d67c.jpg,ab8b912659f30f92,Type C USB-C 90 Degree Right Angle Data Fast Charging Sync Charger Cable Samung,3565634603,500,500,19.0,4,9214,0,0.6428800225257874,train_1020755811 train_4230621514 train_1987000376 train_962774679,train_4230621514 train_1987000376 train_962774679,0.8571428571428571,0.5424171020598151,0.4,train_1987000376,train_1987000376 train_4230621514 train_962774679,0.8571428571428571
train_3510786425,69065002e56096f8421ebae916aea819.jpg,ed8b9612866c69ec,PIGEON Baby Training Tooth Brush Toothbrush Set Lesson 123 1 2 3 Sikat Gigi Bayi Anak Murah,2676957285,640,640,30.0,8,6886,0,0.6429570913314819,train_1556275928 train_3745067553 train_4006635081 train_3510786425 train_635068595 train_1161854903 train_2856064366 train_2248585323,train_3510786425 train_2856064366,0.4,0.8862450029268127,0.9333333333333333,train_1556275928 train_4006635081 train_3510786425 train_635068595 train_1161854903 train_2856064366 train_2248585323,train_1161854903 train_1556275928 train_2248585323 train_2856064366 train_3510786425 train_4006635081 train_635068595,0.9333333333333333
train_565629063,690956021b4c07fc18b176bb9b501877.jpg,c4c3367e4925275e,Promo lipstik Shannen creamy lip paint ORI harga Grossir,19273520,720,720,34.0,4,43,0,0.7470672130584717,train_878569709 train_1110212222 train_597539555 train_565629063,train_597539555 train_565629063,0.6666666666666666,0.7961523460019836,0.18181818181818182,train_352646006 train_565629063 train_1941895702 train_1892071670 train_2567013657 train_2421402534 train_2480428289,train_1892071670 train_1941895702 train_2421402534 train_2480428289 train_2567013657 train_352646006 train_565629063 train_597539555,0.3333333333333333
train_4076539821,690cd5c50e0c40ac358de463e6a5f639.jpg,f282588b5d8dad35,NIVEA Extra White Night Nourish Serum 180 ml,1666545703,1000,1000,30.0,13,4254,0,0.9367623329162598,train_3385602799 train_1673826544 train_553807666 train_1158252701 train_1723356410 train_3393644703 train_4076539821 train_1961623800 train_3121246709 train_1914350942 train_2320270009 train_3601644044 train_2520049290,train_553807666 train_1723356410 train_3393644703 train_4076539821 train_1961623800 train_1914350942 train_3601644044,0.7,0.9282031516913886,0.8695652173913043,train_1673826544 train_553807666 train_1158252701 train_1723356410 train_3393644703 train_4076539821 train_3121246709 train_1914350942 train_2320270009 train_2520049290,train_1158252701 train_1673826544 train_1723356410 train_1914350942 train_1961623800 train_2320270009 train_2520049290 train_3121246709 train_3393644703 train_3601644044 train_4076539821 train_553807666,0.96
